,urls
968,https://www.quikr.com/electronics-appliances/acer-swift-3-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-2-gb-graphics-sf314-55g-thin-and-light-laptop-14-inch-sparkly-silver-1.35-kg-brand-new-42000-individual+jaipur+W0QQAdIdZ338554638
969,https://www.quikr.com/electronics-appliances/excellent-condition-6gb-ram-i5-cpu-upgraded-hcl-laptop+kangra+W0QQAdIdZ338554059
970,https://www.quikr.com/electronics-appliances/acer-laptop-gently-used-55000-acer-individual+delhi+W0QQAdIdZ338548114
971,https://www.quikr.com/electronics-appliances/compaq-420-model-in-good-condition-for-sale-laptop-almost-like-new-32500-individual-2gb-13-to-13.9+kolkata+W0QQAdIdZ338545676
972,https://www.quikr.com/electronics-appliances/acer-laptop+shrawasti+W0QQAdIdZ338542299
973,https://www.quikr.com/electronics-appliances/hp-15-ryzen-3-4-gb-1-tb-hdd-windows-10-home-15-db0186au-laptop-15.6-inch-natural-silver-1.77-kg-with-ms-office-+mekliganj+W0QQAdIdZ338540150
974,https://www.quikr.com/electronics-appliances/hp-gaming-laptop-for-sale-i7-nvidia-940mx-hp-hewlett-packard-gently-used-28000-hp-hewlett-packard-individual+udupi+W0QQAdIdZ338539961
975,https://www.quikr.com/electronics-appliances/microsoft-surface-book-2-others-laptop-gently-used-140000-others-individual-8gb-13-to-13.9+bangalore+W0QQAdIdZ338535169
976,https://www.quikr.com/electronics-appliances/dell-laptop-cum-tablet-for-sale.-in-absolute-mint-condition.-model-del-inspiron-11-3000-series.-pls-watsapp-for-pics-almost-like-new-26000-individual+hyderabad+W0QQAdIdZ338534692
977,https://www.quikr.com/electronics-appliances/dell-laptop+ludhiana+W0QQAdIdZ338534842
978,https://www.quikr.com/electronics-appliances/dell-touch-laptop-gently-used-30000-individual+bangalore+W0QQAdIdZ338534034
979,https://www.quikr.com/electronics-appliances/it-is-new-lap-with-bill-w-hp-hewlett-packard-laptop-brand-new-45000-hp-hewlett-packard-individual+warangal+W0QQAdIdZ338533112
980,https://www.quikr.com/electronics-appliances/asus-gaming-laptop-almost-like-new-70000-individual+pune+W0QQAdIdZ338531390
981,https://www.quikr.com/electronics-appliances/hp-new-lappy-4-gb-ram-windows-0-dual-core-thin-light-only-25000-excellent-lappy-for-office-home-best-brand-hp-discount-price-market-price-not-less-than-30000+patna+W0QQAdIdZ338526599
982,https://www.quikr.com/electronics-appliances/lenovo-g460-laptops-32-bit+gorakhpur+W0QQAdIdZ338517901
983,https://www.quikr.com/electronics-appliances/brand-new-lenovo-laptop+gadchiroli+W0QQAdIdZ338517448
984,https://www.quikr.com/electronics-appliances/hp-laptop-brand-new.+trivandrum+W0QQAdIdZ338491180
985,https://www.quikr.com/electronics-appliances/new-labtop-dell-laptop-brand-new-22000-dell-individual+tirupur+W0QQAdIdZ338507537
986,https://www.quikr.com/electronics-appliances/ideapad-310-intel-core-i5-6th-generation-4gb-ram-1tb-hdd-dual-core-processor-lenovo-laptop-gently-used-30000-lenovo-individual-15-to-15.9+mumbai+W0QQAdIdZ338508299
987,https://www.quikr.com/electronics-appliances/new-hp-15q-laptop+thrissur+W0QQAdIdZ338506611
988,https://www.quikr.com/electronics-appliances/dell-inspiring-4gb-ram-intelligent-core-i3-laptop-gently-used-20000-individual+bangalore+W0QQAdIdZ338503420
989,https://www.quikr.com/electronics-appliances/lock-down-laptop-grand-sale-hp-hewlett-packard-brand-new-16000-hp-hewlett-packard-individual+kolkata+W0QQAdIdZ338501026
990,https://www.quikr.com/electronics-appliances/hp-laptop-i5-5th-gen-nvidia-2gb.-ram-8gb+bhubaneswar+W0QQAdIdZ338499516
991,https://www.quikr.com/electronics-appliances/urjent-sale-lenovo-laptop+adilabad+W0QQAdIdZ338495688
992,https://www.quikr.com/electronics-appliances/dell-laptop+thoubal+W0QQAdIdZ338494590
993,https://www.quikr.com/electronics-appliances/dell-3548-i3-new-laptop-almost-like-new-33500-individual+delhi+W0QQAdIdZ338495645
994,https://www.quikr.com/electronics-appliances/hp-notebook-is-a-windows-10-laptop-with-a-15.60-inch-display-that-has-a-resolution-of-1366x768-pixels.-it-is-powered-by-a-core-i3-processor-and-it-comes-with-8gb-of-ram.-the-hp-notebook-packs-256-hp-hewlett-packard-almost-like-new-50000-hp-hewlett-packard-individual+chennai+W0QQAdIdZ338495059
995,https://www.quikr.com/electronics-appliances/eminent-minds-pvt-ltd-is-offering-wide-range-of-hpused-laptops-best-price-in-marketing-hp-hewlett-packard-almost-like-new-16999-hp-hewlett-packard-individual-4gb-14-to-14.9+bangalore+W0QQAdIdZ338487836
996,https://www.quikr.com/electronics-appliances/lenovo-i3-laptop-4th-gen.-4gb-500gb-laptop.neat-and-clean-condition-with-travel-bag-free-.+malout+W0QQAdIdZ317804300
997,https://www.quikr.com/electronics-appliances/i-want-to-sell-my-hp-laptop-it-is-in-brand-new-condition.-hp-hewlett-packard-+delhi+W0QQAdIdZ317794498
998,https://www.quikr.com/electronics-appliances/dell-laptop-latitude-e-6520-in-new-condition+delhi+W0QQAdIdZ317765787
999,https://www.quikr.com/electronics-appliances/lenovo-laptop-i5-4th-gen-processor-8-gb-ram-intel-hd-graphics-in-good-condition+nagpur+W0QQAdIdZ317764313
1000,https://www.quikr.com/electronics-appliances/new-dell-laptop-i-5+anjar+W0QQAdIdZ290213457
1001,https://www.quikr.com/electronics-appliances/old-dell-latitude-core-2-duo-2gb-160gb-14screen-laptop-for-sell-rs.-10000+pune+W0QQAdIdZ285674622
1002,https://www.quikr.com/electronics-appliances/used-laptop-dell-e-6420-i5-4gb-320-gb+ahmedabad+W0QQAdIdZ288747807
1003,https://www.quikr.com/electronics-appliances/dell-laptop+surat+W0QQAdIdZ317822996
1004,https://www.quikr.com/electronics-appliances/lenovo-thinkpad-t470-i7-laptop-with-all-accessory+hyderabad+W0QQAdIdZ317797645
1005,https://www.quikr.com/electronics-appliances/lenovo-ideapad-g5080.-intel-corei5-original-window-ram4gb-500memory-with-mouse-because-touchpad-does-not-work+delhi+W0QQAdIdZ338607996
1006,https://www.quikr.com/electronics-appliances/dell-inspiron-3520-intel-core-i3-7th-gen-15.6-inch-battery-4hrs-99-492-0-6-4-51+hyderabad+W0QQAdIdZ338590122
1007,https://www.quikr.com/electronics-appliances/hp-dv6-beats-audio-special-edition+bangalore+W0QQAdIdZ338748633
1008,https://www.quikr.com/electronics-appliances/hp-g-42+bangalore+W0QQAdIdZ338903423
1009,https://www.quikr.com/electronics-appliances/apple-2017-macbook-air-13.3-inch-like-new-with-original-accessories-and-receipt+bangalore+W0QQAdIdZ338748068
1010,https://www.quikr.com/electronics-appliances/acer-aspire-3-in-excellent-condition+delhi+W0QQAdIdZ338905996
1011,https://www.quikr.com/electronics-appliances/macbook-pro-touchbar-retina-2016-model.-256gb-ssd-space-grey-model.-apple+bangalore+W0QQAdIdZ338854957
1012,https://www.quikr.com/electronics-appliances/dell-inspiron-11-3000-series-2-in-1+bangalore+W0QQAdIdZ338916770
1013,https://www.quikr.com/electronics-appliances/urgent-sale-of-lenovo-l420-thinkpad+mumbai+W0QQAdIdZ338562963
1014,https://www.quikr.com/electronics-appliances/sparingly-used-hp-ac027tx-in-almost-like-new-condition+bangalore+W0QQAdIdZ338748658
1015,https://www.quikr.com/electronics-appliances/genuine-window-10-lenovo+hyderabad+W0QQAdIdZ338806619
1016,https://www.quikr.com/electronics-appliances/macbook-pro-13-inch-brand-new-box-packed-on-sale.+bangalore+W0QQAdIdZ338697814
1017,https://www.quikr.com/electronics-appliances/acer-predator-helios-300+delhi+W0QQAdIdZ338828649
1018,https://www.quikr.com/electronics-appliances/dell-latitude-i5-processor+pune+W0QQAdIdZ338563509
1019,https://www.quikr.com/electronics-appliances/macbook-air-apple+mumbai+W0QQAdIdZ338750048
1020,https://www.quikr.com/electronics-appliances/venue-10-pro-5056-4gb-ram-320-gb-rom+bangalore+W0QQAdIdZ338889240
1021,https://www.quikr.com/electronics-appliances/acer-aspire-5-a515-51g-56k9-win10-pro-almost-new-in-warranty+delhi+W0QQAdIdZ338767940
1022,https://www.quikr.com/electronics-appliances/dell-alienware-15-r2-i7-6th-gen-16gb-ram-4k-display-touch-screen-+navimumbai+W0QQAdIdZ338576854
1023,https://www.quikr.com/electronics-appliances/hp-elitebook-8460p-in-good-condition+delhi+W0QQAdIdZ338733201
1024,https://www.quikr.com/electronics-appliances/acer-netbook-pc-for-sale+delhi+W0QQAdIdZ338732641
1025,https://www.quikr.com/electronics-appliances/acer-aspire-z3-451-brand-new-candition-original-bill-.bag.charger.and-software-dvd.parche-date-15.4.2017+delhi+W0QQAdIdZ338684516
1026,https://www.quikr.com/electronics-appliances/macbook-propro-13-non-retina-late-2012+bangalore+W0QQAdIdZ338725816
1027,https://www.quikr.com/electronics-appliances/lenovo-i5-windows10-touchpad-working-properly.-newly-purchased-external-keyboard-and-mouse-too.-947.-94.-914.-59+bangalore+W0QQAdIdZ338882705
1028,https://www.quikr.com/electronics-appliances/asus-rog-zephyrus-gx701-rtx-2080-maxq+bangalore+W0QQAdIdZ338861478
1029,https://www.quikr.com/electronics-appliances/lenovo-s145-i3-7th-gen-4gb-ram-1t-hdd-few-month-warranty+delhi+W0QQAdIdZ338783784
1030,https://www.quikr.com/electronics-appliances/lenovo-ideapad-520-i5-7th-gen-12-gb-ram-2tb-hdd-nvidia-940mx-graphics-15.6-inches-screen+mumbai+W0QQAdIdZ338857543
1031,https://www.quikr.com/electronics-appliances/dell-precision-m4800-i5-500-16gb-15.6-3hrs-battery+bangalore+W0QQAdIdZ338667050
1032,https://www.quikr.com/electronics-appliances/i3-500gb-4gb-hcl-me-icon-m54-with-wireless-mouse-keyboard-5.1-sound-card-cooling-pad+delhi+W0QQAdIdZ338863177
1033,https://www.quikr.com/electronics-appliances/asus-rog-gl552vx-8-gb-ram-intel-core-i7-6700hq-2.6ghz+bangalore+W0QQAdIdZ338902701
1034,https://www.quikr.com/electronics-appliances/dell-inspiron-15-pentium-n3710+mumbai+W0QQAdIdZ338897308
1035,https://www.quikr.com/electronics-appliances/dell-vostro-3558-4-gb-1tb-gently-used-cd-drive-has-a-bit-problem+gorakhpur+W0QQAdIdZ338835654
1036,https://www.quikr.com/electronics-appliances/i-want-to-sell-my-apple-macbook-pro-16gb-i7-quard-core-retina-in-almost-like-new-condition-pls-call-759682749o+kolkata+W0QQAdIdZ338814119
1037,https://www.quikr.com/electronics-appliances/dell-vostro-with-genuine-windows-10-core-i5-7-hrs-battery-500gb-4gb-2gb-graphics-card+delhi+W0QQAdIdZ338618135
1038,https://www.quikr.com/electronics-appliances/for-sale-hpnotebook-pc+bangalore+W0QQAdIdZ338487782
1039,https://www.quikr.com/electronics-appliances/lenovo-ideapad-510-for-sale+delhi+W0QQAdIdZ338855782
1040,https://www.quikr.com/electronics-appliances/new-condition-840g1-touch-screen-i7-8gb-ram-fingerprints-work-500hhd+patna+W0QQAdIdZ338713587
1041,https://www.quikr.com/electronics-appliances/apple-macbook-core-2-duo-processor-2gb-ram-250-gb+mumbai+W0QQAdIdZ320952792
1042,https://www.quikr.com/electronics-appliances/macbook-air-retina-display-2019-model-brand-new-condition-only-display-is-broken-pixels-only-no-cracks-no-scratches+delhi+W0QQAdIdZ338641172
1043,https://www.quikr.com/electronics-appliances/apple-macbook-2017-9711187771-whatsap-touchbar-4-thunderbolt-i5-256gb-8gb-box-charger-available+delhi+W0QQAdIdZ338831991
1044,https://www.quikr.com/electronics-appliances/dell-latitude-d420-12-netbook+gurgaon+W0QQAdIdZ338659931
1045,https://www.quikr.com/electronics-appliances/dell-6gb-i5-15.6-inch-screen-intel-graphics-processor-win10+bhopal+W0QQAdIdZ338510978
1046,https://www.quikr.com/electronics-appliances/hp-notebook-15-af002au+mumbai+W0QQAdIdZ338873856
1047,https://www.quikr.com/electronics-appliances/windows-xp-intel-atom-1.6-ghz-1gb-memory-200gb-hard-disk+bangalore+W0QQAdIdZ338872588
1048,https://www.quikr.com/electronics-appliances/hp-nv-series-15.5-inch-360-degree-full-touch-with-touch-pen-less-used+chennai+W0QQAdIdZ338870246
1049,https://www.quikr.com/electronics-appliances/lenovo-intel-core-i3+bangalore+W0QQAdIdZ338825017
1050,https://www.quikr.com/electronics-appliances/l430-8gb-ram-240-gb-ssd-linux+bangalore+W0QQAdIdZ338740807
1051,https://www.quikr.com/electronics-appliances/dell-latitude-d630-starting-problem-+pune+W0QQAdIdZ338868564
1052,https://www.quikr.com/electronics-appliances/hp-pavilion-x360-i3+bangalore+W0QQAdIdZ338767779
1053,https://www.quikr.com/electronics-appliances/dell-latitude-d420-12-netbook-intel-core-2-duo-processor+gurgaon+W0QQAdIdZ338699533
1054,https://www.quikr.com/electronics-appliances/lenovo-ideapad-y470-8gb-ram-128-ssd-700-gb-hdd-i7-processor-window-home.+bangalore+W0QQAdIdZ338805240
1055,https://www.quikr.com/electronics-appliances/apple-macbook-air-13.3-inch-i7-2.0ghz-8gb-ram-256gb-ssd.-text-msg-or-whatsapp-only-9899001651+delhi+W0QQAdIdZ338690380
1056,https://www.quikr.com/electronics-appliances/hp-omen-gaming-i7-8gb-ram-1tb-hdd-128gbssd-4gb-gpu+gurgaon+W0QQAdIdZ338753038
1057,https://www.quikr.com/electronics-appliances/dell-inspiron-3593-8gb-10th-gen-15.6-fhd-1-tb-hdd-256-ssd+barmer+W0QQAdIdZ338808516
1058,https://www.quikr.com/electronics-appliances/hp-15-ac179tx-1year-warranty+nagpur+W0QQAdIdZ338788148
1059,https://www.quikr.com/electronics-appliances/hp-pavilion-g4-leptop+mainpuri+W0QQAdIdZ338728785
1060,https://www.quikr.com/electronics-appliances/core-i3-500gb-less-used+hyderabad+W0QQAdIdZ338724095
1061,https://www.quikr.com/electronics-appliances/lenovo-thinkpad-r31-with-adapter+jamnagar+W0QQAdIdZ338510342
1062,https://www.quikr.com/electronics-appliances/lenovo-g570-fully-functional-with-2gb-ram-and-320gb-hdd+delhi+W0QQAdIdZ338575794
1063,https://www.quikr.com/electronics-appliances/hp-pavilion-x360-convertible+cuttack+W0QQAdIdZ338841054
1064,https://www.quikr.com/electronics-appliances/lenovo-3000-c100-with-hp-photosmart-c4688-printer+ghaziabad+W0QQAdIdZ338811516
1065,https://www.quikr.com/electronics-appliances/lenovo-ideapad-330-amd-a9-processor-hardly-used+ranchi+W0QQAdIdZ338660044
1066,https://www.quikr.com/electronics-appliances/lenovo-legion-y540-i5-9th-gen+buxar+W0QQAdIdZ338835435
1067,https://www.quikr.com/electronics-appliances/lenovo-think-pad-full-working-condition-64bit-processor-windows-7-professional+ludhiana+W0QQAdIdZ338833886
1068,https://www.quikr.com/electronics-appliances/hp-i7-6th-gen-8gb-ram-4-gb-graphics-1tb-hdd+meerut+W0QQAdIdZ338829615
1069,https://www.quikr.com/electronics-appliances/sony-vaio-intel-i5-processor-8gb-ram-1tb-hard-disk-1gb-nvidia-graphics-windows-10-pro+bhubaneswar+W0QQAdIdZ338496076
1070,https://www.quikr.com/electronics-appliances/dell-inspiron-15-5000-core-i5-8-gb-1-tb-hdd-nvidia-graphics-windows-10-home+bardhaman+W0QQAdIdZ338824913
1071,https://www.quikr.com/electronics-appliances/lenovo-ideapad-110+chapra+W0QQAdIdZ338815187
1072,https://www.quikr.com/electronics-appliances/acer-nitro-5-i7-7th-gen-gaming-laptop-gently-used-65000-individual-more-than-8gb-15-to-15.9+kolhapur+W0QQAdIdZ338768215
1073,https://www.quikr.com/electronics-appliances/dell-lattitude-d-630-model-laptop-s-well-and-running-display-and-keyboard-heavily-used-1500-individual-14-to-14.9+mumbai+W0QQAdIdZ338595606
1074,https://www.quikr.com/electronics-appliances/microsoft-surface-pro-x-1876-13-inch-laptop+mohali+W0QQAdIdZ338621975
1075,https://www.quikr.com/electronics-appliances/hp-laptop-in-excellent-condition+alappuzha+W0QQAdIdZ338610389
1076,https://www.quikr.com/electronics-appliances/hp-omen-15dh-0138tx-gaming-laptop-hp-hewlett-packard-almost-like-new-120000-hp-hewlett-packard-individual+jaipur+W0QQAdIdZ338610378
1077,https://www.quikr.com/electronics-appliances/samsung-ultra-thin-laptop-excellent-condition+kottayam+W0QQAdIdZ338602962
1078,https://www.quikr.com/electronics-appliances/dell-vostro-laptop-for-sale-gently-used-16000-individual+bangalore+W0QQAdIdZ338556306
1079,https://www.quikr.com/electronics-appliances/lenovo-laptop-for-sale+kanchipuram+W0QQAdIdZ338526129
1080,https://www.quikr.com/electronics-appliances/lenovo-ideapad-330-laptop-almost-like-new-24500-individual-4gb-15-to-15.9+jaipur+W0QQAdIdZ338589015
1081,https://www.quikr.com/electronics-appliances/lenovo-laptop-ram-4gb-hard-disk-1tb-with-charger-bill-box-used-only-3-months+madgaon+W0QQAdIdZ338583639
1082,https://www.quikr.com/electronics-appliances/hp-laptop-is-less-than-a-month-old.-brand-new-condition-+kochi+W0QQAdIdZ338567226
1083,https://www.quikr.com/electronics-appliances/lenovo-ideapad-330-intel-core-i5-8th-gen-15.6-inch-full-hd-laptop-8gb-ddr4-1tb-hdd-windows-10-home-platinum-grey-2.2kg-81de008pin+aligarh+W0QQAdIdZ338576544
1084,https://www.quikr.com/electronics-appliances/dell-latitude-laptop-for-sale+thrissur+W0QQAdIdZ338575602
1085,https://www.quikr.com/electronics-appliances/hp-two-laptops-for-55000+thoothukudi+W0QQAdIdZ338572125
1086,https://www.quikr.com/electronics-appliances/i-am-selling-my-hp-laptop-for-my-personal-problem-any-intrested-can-contact-me-hp-hewlett-packard-almost-like-new-20000-hp-hewlett-packard-individual+bangalore+W0QQAdIdZ338567583
1087,https://www.quikr.com/electronics-appliances/hp-hewlett-packard-laptop-almost-like-new-22000-hp-hewlett-packard-individual-4gb+udaipur+W0QQAdIdZ338567924
1088,https://www.quikr.com/electronics-appliances/i5-8th-gen-hp-hewlett-packard-laptop-almost-like-new-30000-hp-hewlett-packard-individual+jhunjhunu+W0QQAdIdZ338562501
1089,https://www.quikr.com/electronics-appliances/bargain-stay-out-battery-cycle-is-449-less-used-1yr-3-months-old-apple-laptop-almost-like-new-37000-apple-individual-8gb-13-to-13.9+bangalore+W0QQAdIdZ338562724
1090,https://www.quikr.com/electronics-appliances/new-with-1-year-warrenty-lenovo-laptop+amritsar+W0QQAdIdZ338495684
1091,https://www.quikr.com/electronics-appliances/lenovo-laptop+amritsar+W0QQAdIdZ338534114
1092,https://www.quikr.com/electronics-appliances/laptop-inspiron-dell+gurdaspur+W0QQAdIdZ338547308
1093,https://www.quikr.com/electronics-appliances/8470-elitebook-i5-3rd-gen-hp-hewlett-packard-laptop-almost-like-new-15000-hp-hewlett-packard-individual+mohali+W0QQAdIdZ338548768
1094,https://www.quikr.com/electronics-appliances/dell-laptop+dehradun+W0QQAdIdZ338548170
1095,https://www.quikr.com/electronics-appliances/lenovo-e41-15-laptop-gently-used-3000-individual+trichy+W0QQAdIdZ338542014
1096,https://www.quikr.com/electronics-appliances/i-want-to-sale-my-acer-core-i3-laptop+jodhpur+W0QQAdIdZ338496248
